ntd_id,legacy_ntd_id,agency_name,reporter_acronym,doing_business_as,reporter_status,reporter_type,reporting_module,organization_type,reported_by_ntd_id,reported_by_name,subrecipient_type,fy_end_date,original_due_date,address_line_1,address_line_2,p_o_box,city,state,zip_code,zip_code_ext,region,url,fta_recipient_id,duns_number,service_area_sq_miles,service_area_pop,primary_uza,uza_name,tribal_area_name,population,density,sq_miles,voms_do,voms_pt,total_voms,volunteer_drivers,personal_vehicles,tam_tier,mode_ar,mode_cb,mode_cc,mode_cr,mode_dr,mode_dt,mode_fb,mode_hr,mode_ip,mode_jt,mode_lr,mode_mb,mode_mg,mode_or,mode_pb,mode_rb,mode_sr,mode_tb,mode_tr,mode_vp,mode_yr,mode_total,mb_only,dr_only,vp_only,mb_dr,vrm_ar,vrm_cb,vrm_cc,vrm_cr,vrm_dr,vrm_dt,vrm_fb,vrm_hr,vrm_ip,vrm_jt,vrm_lr,vrm_mb,vrm_mg,vrm_or,vrm_pb,vrm_rb,vrm_sr,vrm_tb,vrm_tr,vrm_vp,vrm_yr,vrm_total,vrh_ar,vrh_cb,vrh_cc,vrh_cr,vrh_dr,vrh_dt,vrh_fb,vrh_hr,vrh_ip,vrh_jt,vrh_lr,vrh_mb,vrh_mg,vrh_or,vrh_pb,vrh_rb,vrh_sr,vrh_tb,vrh_tr,vrh_vp,vrh_yr,vrh_total,upt_ar,upt_cb,upt_cc,upt_cr,upt_dr,upt_dt,upt_fb,upt_hr,upt_ip,upt_jt,upt_lr,upt_mb,upt_mg,upt_or,upt_pb,upt_rb,upt_sr,upt_tb,upt_tr,upt_vp,upt_yr,upt_total
10049,1049,Greater New Haven Transit District,GNHTD,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,840 Sherman Avenue,,,Hamden,CT,6514,,1,http://www.gnhtd.org/,1337.0,23313091.0,197,"451,486",72.0,"New Haven, CT",,"562,839","1,839",306,53,,53,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 1,820,203",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1820203.0,0,0,0.0,0," 131,972",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,131972.0,0.0,0,0.0,0," 232,347",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,232347.0
10050,1050,Greater Bridgeport Transit Authority,GBT,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,One Cross Street,,,Bridgeport,CT,6610,,1,http://www.gogbt.com/,1752.0,23036544.0,100,"353,954",48.0,"Bridgeport-Stamford, CT-NY",,"923,311","1,981",466,39,22,61,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 499,150",0,0,0,0.0,0.0,0," 1,820,166",0,0.0,0.0,0,0,0,0,0,0,2319316.0,0,0,0.0,0," 39,770",0,0,0,0.0,0.0,0," 165,979",0,0.0,0.0,0,0,0,0,0,0,205749.0,0.0,0,0.0,0," 97,894",0,0,0,0.0,0.0,0," 5,204,604",0,0.0,0.0,0,0,0,0,0,0,5302498.0
10051,1051,Housatonic Area Regional Transit ,HARTransit,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,62 Federal Road,,,Danbury,CT,6810,,1,http://www.hartransit.com/,1754.0,29864048.0,124,"154,855",201.0,"Danbury, CT-NY",,"168,136","1,277",132,43,,43,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 396,150",0,0,0,0.0,0.0,0," 1,044,610",0,0.0,0.0,0,0,0,0,0,0,1440760.0,0,0,0.0,0," 28,085",0,0,0,0.0,0.0,0," 61,872",0,0.0,0.0,0,0,0,0,0,0,89957.0,0.0,0,0.0,0," 60,545",0,0,0,0.0,0.0,0," 621,679",0,0.0,0.0,0,0,0,0,0,0,682224.0
10053,1053,Cape Ann Transportation Authority,CATA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,3 Pond Road,,780,Gloucester,MA,1931,780.0,1,www.canntran.com,1372.0,867699811.0,80,"54,099",10.0,"Boston, MA-NH-RI",,"4,181,019","2,232","1,873",,19,19,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 131,633",0,0,0,0.0,0.0,0," 218,072",0,0.0,0.0,0,0,0,0,0,0,349705.0,0,0,0.0,0," 10,513",0,0,0,0.0,0.0,0," 15,413",0,0.0,0.0,0,0,0,0,0,0,25926.0,0.0,0,0.0,0," 29,371",0,0,0,0.0,0.0,0," 206,000",0,0.0,0.0,0,0,0,0,0,0,235371.0
10055,1055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,CTTRANSIT,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,6/30/2019,10/31/2019,100 Leibert Road,,66,Hartford,CT,6141,66.0,1,http://www.cttransit.com/,5152.0,826992554.0,456,"531,314",72.0,"New Haven, CT",,"562,839","1,839",306,98,,98,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 3,773,749",0,0.0,0.0,0,0,0,0,0,0,3773749.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 339,820",0,0.0,0.0,0,0,0,0,0,0,339820.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 7,567,553",0,0.0,0.0,0,0,0,0,0,0,7567553.0
10056,1056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,CTTransit,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,6/30/2019,10/31/2019,100 Leibert Road,,66,Hartford,CT,6141,66.0,1,http://www.cttransit.com/,5152.0,107254492.0,133,"281,327",48.0,"Bridgeport-Stamford, CT-NY",,"923,311","1,981",466,40,,40,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 1,491,846",0,0.0,0.0,0,0,0,0,0,0,1491846.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 136,599",0,0.0,0.0,0,0,0,0,0,0,136599.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 2,743,779",0,0.0,0.0,0,0,0,0,0,0,2743779.0
10057,1057,Norwalk Transit District,,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,275 Wilson Avenue,,,Norwalk,CT,6854,4615.0,1,http://www.norwalktransit.com/,1339.0,89623433.0,45,"108,700",48.0,"Bridgeport-Stamford, CT-NY",,"923,311","1,981",466,64,17,81,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0,553801,0,0,0,0.0,0.0,0," 895,787",0,0.0,0.0,0,0,0,0,0,0,1449588.0,0,0,0.0,0,55483,0,0,0,0.0,0.0,0," 87,653",0,0.0,0.0,0,0,0,0,0,0,143136.0,0.0,0,0.0,0,118762,0,0,0,0.0,0.0,0," 1,358,741",0,0.0,0.0,0,0,0,0,0,0,1477503.0
10061,1061,Montachusett Regional Transit Authority,MART,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,1427R Water Street,,,Fitchburg,MA,1420,7266.0,1,http://www.mrta.us/,1371.0,879328094.0,624,"228,778",269.0,"Leominster-Fitchburg, MA",,"116,960","1,798",65,,506,506,,,Tier I (Non-Fixed Route VOMS),0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 2,286,687"," 1,814,415",0,0,0.0,0.0,0," 910,583",0,0.0,0.0,0,0,0,0,0,0,5011685.0,0,0,0.0,0," 153,496"," 48,950",0,0,0.0,0.0,0," 56,030",0,0.0,0.0,0,0,0,0,0,0,258476.0,0.0,0,0.0,0," 355,465"," 227,966",0,0,0.0,0.0,0," 537,385",0,0.0,0.0,0,0,0,0,0,0,1120816.0
10063,1063,Middletown Transit District,MTD,,Active,Reduced Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,340 Main Street,,,Middletown,CT,6457,,1,http://www.middletownareatransit.org/,1336.0,21811799.0,193,"90,320",47.0,"Hartford, CT",,"924,859","1,792",516,10,,10,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 70,917",0,0,0,0.0,0.0,0," 384,352",0,0.0,0.0,0,0,0,0,0,0,455269.0,0,0,0.0,0," 6,369",0,0,0,0.0,0.0,0," 20,550",0,0.0,0.0,0,0,0,0,0,0,26919.0,0.0,0,0.0,0," 9,851",0,0,0,0.0,0.0,0," 255,543",0,0.0,0.0,0,0,0,0,0,0,265394.0
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,GATRA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,10 Oak Street,Second Floor,,Taunton,MA,2780,,1,http://www.gatra.org/,1365.0,168712131.0,835,"572,140",39.0,"Providence, RI-MA",,"1,190,956","2,185",545,,112,112,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 1,677,308",0,0,0,0.0,0.0,0," 1,660,468",0,0.0,0.0,0,0,0,0,0,0,3337776.0,0,0,0.0,0," 130,194",0,0,0,0.0,0.0,0," 88,518",0,0.0,0.0,0,0,0,0,0,0,218712.0,0.0,0,0.0,0," 317,392",0,0,0,0.0,0.0,0," 716,680",0,0.0,0.0,0,0,0,0,0,0,1034072.0
10066,1066,Green Mountain Transit Authority,GMT,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,101 Queen City Park Road,,,Burlington,VT,5401,,1,http://www.ridegmt.com,1394.0,60542982.0,"2,091","284,655",285.0,"Burlington, VT",,"108,740","1,761",62,122,62,184,,,Tier II,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0," 753,501",0.0,0,1596290,0,0,0,0.0,0.0,0," 1,527,629",0,0.0,0.0,0,0,0,0,0,0,3877420.0,0," 24,243",0.0,0,77821,0,0,0,0.0,0.0,0," 110,145",0,0.0,0.0,0,0,0,0,0,0,212209.0,0.0," 240,536",0.0,0,158805,0,0,0,0.0,0.0,0," 2,443,703",0,0.0,0.0,0,0,0,0,0,0,2843044.0
10069,1069,"Regional Transportation Program, Inc.",RTP,,Active,Reduced Reporter,Urban,Private-Non-Profit Corporation,,,,9/30/2019,1/31/2020,127 St. John Street,,,Portland,ME,4102,3072.0,1,http://www.rtprides.org/,1338.0,60994266.0,53,"265,612",177.0,"Portland, ME",,"203,914","1,500",136,25,,25,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 544,435",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,544435.0,0,0,0.0,0," 38,856",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,38856.0,0.0,0,0.0,0," 94,062",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,94062.0
10086,1086,Cooperative Alliance for Seacoast Transportation,COAST,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,9/30/2019,1/31/2020,42 Sumner Drive,,,Dover,NH,3820,5451.0,1,http://www.coastbus.org/,5156.0,5905067.0,368,"166,975",331.0,"Dover-Rochester, NH-ME",,"88,087","1,326",66,22,,22,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 215,436",0,0,0,0.0,0.0,0," 597,899",0,0.0,0.0,0,0,0,0,0,0,813335.0,0,0,0.0,0," 14,500",0,0,0,0.0,0.0,0," 38,988",0,0.0,0.0,0,0,0,0,0,0,53488.0,0.0,0,0.0,0," 24,502",0,0,0,0.0,0.0,0," 402,521",0,0.0,0.0,0,0,0,0,0,0,427023.0
10087,1087,City of Nashua,NTS,Nashua Transit System,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,11 Riverside St.,,,Nashua,NH,3062,,1,ridebigblue.com,2413.0,830711656.0,250,"187,804",160.0,"Nashua, NH-MA",,"226,400","1,242",182,,16,16,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 141,804",0,0,0,0.0,0.0,0," 470,233",0,0.0,0.0,0,0,0,0,0,0,612037.0,0,0,0.0,0," 9,422",0,0,0,0.0,0.0,0," 35,378",0,0.0,0.0,0,0,0,0,0,0,44800.0,0.0,0,0.0,0," 18,083",0,0,0,0.0,0.0,0," 444,466",0,0.0,0.0,0,0,0,0,0,0,462549.0
10088,1088,Casco Bay Island Transit District,CBITD,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,9/30/2019,1/31/2020,56 Commercial Street,,4656,Portland,ME,4112,4656.0,1,http://www.cascobaylines.com/,1883.0,2576254.0,111,"66,765",177.0,"Portland, ME",,"203,914","1,500",136,4,,4,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0," 85,249",0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,85249.0,0,0,0.0,0,0,0," 16,327",0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,16327.0,0.0,0,0.0,0,0,0," 1,099,820",0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1099820.0
10096,1096,City of Bangor,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,475 Maine Ave,,,Bangor,ME,4401,,1,http://www.bangormaine.gov/communityconnector,7140.0,71739692.0,29,"55,500",441.0,"Bangor, ME",,"61,210","1,440",43,19,14,33,,,Tier II,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0,0.0,0,60785," 6,353",0,0,0.0,0.0,0," 580,662",0,0.0,0.0,0,0,0,0,0,0,647800.0,0,0,0.0,0,4861, 725,0,0,0.0,0.0,0," 45,860",0,0.0,0.0,0,0,0,0,0,0,51446.0,0.0,0,0.0,0,7617, 831,0,0,0.0,0.0,0," 768,787",0,0.0,0.0,0,0,0,0,0,0,777235.0
10098,1098,"Western Maine Transportation Services, Inc.",WMTS,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,9/30/2019,1/31/2020,76 Merrow Road,,,Auburn,ME,4210,1714.0,1,http://www.wmtsbus.org/,1346.0,8406014.0,"4,247","188,015",446.0,"Lewiston, ME",,"59,397","1,678",35,44,,44,,,Tier II,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0," 113,758",0.0,0," 217,199",0,0,0,0.0,0.0,0," 196,639",0,0.0,0.0,0,0,0,0,0,0,527596.0,0," 4,587",0.0,0," 17,514",0,0,0,0.0,0.0,0," 23,779",0,0.0,0.0,0,0,0,0,0,0,45880.0,0.0," 9,947",0.0,0," 50,183",0,0,0,0.0,0.0,0," 173,342",0,0.0,0.0,0,0,0,0,0,0,233472.0
10099,1099,York County Community Action Corporation,YCCAC,,Active,Reduced Reporter,Urban,Private-Non-Profit Corporation,,,,10/31/2019,4/30/2020,6 Spruce Street,,72,Sanford,ME,4073,72.0,1,http://www.yccac.org,1346.0,99366536.0,651,"202,343",329.0,"Portsmouth, NH-ME",,"88,200",952,93,19,,19,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 463,377",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,463377.0,0,0,0.0,0," 33,753",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,33753.0,0.0,0,0.0,0," 144,819",0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,144819.0
10102,1102,Connecticut Department of Transportation,CDOT,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,6/30/2019,10/31/2019,2800 Berlin Turnpike,,,Newington,CT,6131,7546.0,1,https://portal.ct.gov/DOT/Publictrans/Bureau-of-Public-Transportation/CTrail,1334.0,807854583.0,171,"448,608",47.0,"Hartford, CT",,"924,859","1,792",516,,46,46,,,Tier I (Rail),0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0," 331,158",0.0," 1,438,388",0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1769546.0,0," 12,338",0.0," 33,099",0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,45437.0,0.0," 161,230",0.0," 595,447",0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,756677.0
10105,1105,Cape Cod Regional Transit Authority,CCRTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,"215 Iyannough Road, Route 28",,1988,Hyannis,MA,2601,,1,http://www.capecodrta.org/,1368.0,97442461.0,394,"221,049",152.0,"Barnstable Town, MA",,"246,695",890,277,,309,309,,,Tier I (Non-Fixed Route VOMS),0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 3,249,810"," 1,285,343",0,0,0.0,0.0,0," 1,233,526",0,0.0,0.0,0,0,0,0,0,0,5768679.0,0,0,0.0,0," 224,582"," 86,581",0,0,0.0,0.0,0," 101,942",0,0.0,0.0,0,0,0,0,0,0,413105.0,0.0,0,0.0,0," 463,570"," 106,034",0,0,0.0,0.0,0," 610,171",0,0.0,0.0,0,0,0,0,0,0,1179775.0
10107,1107,Milford Transit District,MTD,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,259 Research Drive,,,Milford,CT,6460,,1,http://www.milfordtransit.com/,1755.0,175745686.0,24,"52,759",48.0,"Bridgeport-Stamford, CT-NY",,"923,311","1,981",466,12,,12,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 245,056",0,0,0,0.0,0.0,0," 285,876",0,0.0,0.0,0,0,0,0,0,0,530932.0,0,0,0.0,0," 16,231",0,0,0,0.0,0.0,0," 19,354",0,0.0,0.0,0,0,0,0,0,0,35585.0,0.0,0,0.0,0," 43,487",0,0,0,0.0,0.0,0," 264,589",0,0.0,0.0,0,0,0,0,0,0,308076.0
10112,1112,City of South Portland,SPBS,South Portland Bus Service,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,25 Cottage Road,,9422,South Portland,ME,4116,9422.0,1,http://www.southportland.org/departments/bus-transportation/,7141.0,37710373.0,14,"25,200",177.0,"Portland, ME",,"203,914","1,500",136,7,,7,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 226,251",0,0.0,0.0,0,0,0,0,0,0,226251.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 19,404",0,0.0,0.0,0,0,0,0,0,0,19404.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 259,640",0,0.0,0.0,0,0,0,0,0,0,259640.0
10114,1114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,ShuttleBus,,Active,Reduced Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,9/30/2019,1/31/2020,13 Pomerleau Street,,,Biddeford,ME,4005,,1,http://www.shuttlebus-zoom.com/,7126.0,166438317.0,90,"67,302",177.0,"Portland, ME",,"203,914","1,500",136,22,,22,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 570,791",0,0.0,0.0,0,0,0,0,0,0,570791.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 35,861",0,0.0,0.0,0,0,0,0,0,0,35861.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 366,527",0,0.0,0.0,0,0,0,0,0,0,366527.0
10115,1115,Northern New England Passenger Rail Authority,NNEPRA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,75 West Commercial Street,Suite 104,,Portland,ME,4101,,1,http://www.amtrakdowneaster.com/,5691.0,876964227.0,"3,706","1,431,087",177.0,"Portland, ME",,"203,914","1,500",136,,21,21,,,Tier I (Rail),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0," 2,413,224",0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2413224.0,0,0,0.0," 82,186",0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,82186.0,0.0,0,0.0," 547,293",0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,547293.0
10118,1118,MetroWest Regional Transit Authority,MWRTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,15 Blandin Avenue,,,Framingham,MA,1702,,1,http://www.mwrta.com/,6781.0,808401306.0,272,"324,040",10.0,"Boston, MA-NH-RI",,"4,181,019","2,232","1,873",,94,94,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 1,019,650",0,0,0,0.0,0.0,0," 1,245,430",0,0.0,0.0,0,0,0,0,0,0,2265080.0,0,0,0.0,0," 71,896",0,0,0,0.0,0.0,0," 88,110",0,0.0,0.0,0,0,0,0,0,0,160006.0,0.0,0,0.0,0," 208,608",0,0,0,0.0,0.0,0," 592,164",0,0.0,0.0,0,0,0,0,0,0,800772.0
10119,1119,University Of New Hampshire,UNH UTS,University Transportation Services,Active,Reduced Reporter,Urban,University,,,,6/30/2019,10/31/2019,295 Mast Road,Visitor Information Center,,Durham,NH,3824,4728.0,1,http://www.unh.edu/transportation/,6168.0,111089470.0,51,"79,000",331.0,"Dover-Rochester, NH-ME",,"88,087","1,326",66,25,,25,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 389,148",0,0.0,0.0,0,0,0,0,0,0,389148.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 25,879",0,0.0,0.0,0,0,0,0,0,0,25879.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 1,084,633",0,0.0,0.0,0,0,0,0,0,0,1084633.0
10121,1121,Androscoggin Valley Council of Governments,AVCOG,,Active,Planning Reporter,Urban,"MPO, COG or Other Planning Agency",,,,9/30/2019,1/31/2020,125 Manley Road,,,Auburn,ME,4210,,1,http://www.AVCOG.org/,1344.0,86876661.0,,,446.0,"Lewiston, ME",,"59,397","1,678",35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0
