NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,"$28,453","$1,496","$8,053","$19,051",$0,$0,"$2,540",$0,$0,$0,"$155,695",$0,$0,$0,"$215,288","$215,288",$0
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$159,101","$8,375","$71,127","$250,944",$0,$0,"$7,597","$47,368","$31,807","$10,612","$435,946",$0,"$55,237",$0,"$1,078,114","$1,078,114",$0
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT,Total,$0,$0,"$187,554","$9,871","$79,180","$269,995","$277,497",$0,"$10,137","$47,368","$31,807","$10,612","$3,127,987",$0,"$55,237",$0,"$4,107,245","$4,107,245",$0
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$277,$0,$0,$0,$0,$0,"$653,919",$0,$0,$0,"$654,196","$654,196",$0
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$277,220",$0,$0,$0,$0,$0,"$1,882,427",$0,$0,$0,"$2,159,647","$2,159,647",$0
30066,Weirton Transit Corporation,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,"$394,958","$394,958","$394,958",
30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$494,165",$0,$0,"$59,255",$0,$0,$0,"$139,953",$0,"$171,641",$0,"$865,014","$865,014",$0
30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$586,766","$83,013","$326,568","$592,031",$0,$0,"$168,584","$216,087","$2,350,940",$0,"$7,747,901",$0,"$158,245",$0,"$12,230,135","$12,230,135",$0
30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT,Total,$0,$0,"$586,766","$83,013","$326,568","$1,656,868","$6,469,821",$0,"$256,589","$216,087","$2,350,940",$0,"$73,027,227",$0,"$495,143",$0,"$85,469,022","$85,469,022",$0
30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,"$118,104","$44,662",$0,"$28,750",$0,$0,$0,"$19,546,490",$0,"$165,257",$0,"$19,903,263","$19,903,263",$0
30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$452,568","$6,425,159",$0,$0,$0,$0,$0,"$45,592,883",$0,$0,$0,"$52,470,610","$52,470,610",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$567,324",$0,$0,$0,$0,$0,$0,"$1,024,662",$0,"$104,681",$0,"$1,696,667","$1,696,667",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT,General Administration,$0,$0,"$862,017","$75,099","$244,674","$457,350",$0,$0,"$41,840","$231,817","$20,733",$0,"$869,143",$0,"$281,235",$0,"$3,083,908","$3,083,908",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT,Total,$0,$0,"$1,500,629","$165,388","$492,661","$1,448,409","$1,892,709",$0,"$619,623","$231,817","$20,733",$0,"$10,678,143",$0,"$464,699",$0,"$17,514,811","$17,514,811",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,"$577,783",$0,$0,$0,"$1,803,831",$0,$0,$0,"$2,381,614","$2,381,614",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT,Vehicle Operations,$0,$0,"$638,612","$90,289","$247,987","$423,735","$1,892,709",$0,$0,$0,$0,$0,"$6,980,507",$0,"$78,783",$0,"$10,352,622","$10,352,622",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$580,749",$0,$0,$0,$0,$0,$0,"$984,307",$0,"$53,278",$0,"$1,618,334","$1,618,334",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$815,308","$71,030","$231,416","$240,347",$0,$0,"$39,573","$163,900","$19,469",$0,"$834,846",$0,"$357,584",$0,"$2,773,473","$2,773,473",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT,Total,$0,$0,"$1,911,014","$132,826","$650,501","$1,257,596","$751,822",$0,"$194,598","$163,900","$19,469",$0,"$10,257,538",$0,"$468,295",$0,"$15,807,559","$15,807,559",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,"$155,025",$0,$0,$0,"$1,732,791",$0,$0,$0,"$1,887,816","$1,887,816",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,"$1,095,706","$61,796","$419,085","$436,500","$751,822",$0,$0,$0,$0,$0,"$6,705,594",$0,"$57,433",$0,"$9,527,936","$9,527,936",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT,Facility Maintenance,$0,$0,$0,$0,$0,$339,$0,$0,$0,$0,$0,$0,"$87,482",$0,$0,$0,"$87,821","$87,821",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT,General Administration,$0,$0,"$143,476","$5,451","$54,175","$1,508,368",$0,$0,"$19,056",$0,"$1,826",$0,"$884,536",$0,$0,$0,"$2,616,888","$2,616,888",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT,Total,$0,$0,"$143,476","$5,451","$54,175","$1,508,707",$0,$0,"$19,056",$0,"$1,826",$0,"$4,872,059",$0,$0,$0,"$6,604,750","$6,604,750",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,709,850",$0,$0,$0,"$1,709,850","$1,709,850",$0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,190,191",$0,$0,$0,"$2,190,191","$2,190,191",$0
30071,City of Alexandria ,Full Reporter,Urban,DT,PT,Facility Maintenance,$0,$0,$0,$0,$0,$360,$0,$0,$0,$0,$0,$0,"$7,866",$0,$0,$0,"$8,226","$8,226",$0
30071,City of Alexandria ,Full Reporter,Urban,DT,PT,General Administration,$0,$0,"$66,094","$8,486","$36,622",$0,$0,$0,"$2,682",$622,"$3,252",$0,"$398,495",$0,$0,$0,"$516,253","$516,253",$0
30071,City of Alexandria ,Full Reporter,Urban,DT,PT,Total,$0,$0,"$66,094","$8,486","$36,622","$234,838",$0,$0,"$2,682",$622,"$3,252",$0,"$1,467,478",$0,$0,$0,"$1,820,074","$1,820,074","$1,820,074"
30071,City of Alexandria ,Full Reporter,Urban,DT,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$74,142",$0,$0,$0,"$74,142","$74,142",$0
30071,City of Alexandria ,Full Reporter,Urban,DT,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$234,478",$0,$0,$0,$0,$0,$0,"$986,975",$0,$0,$0,"$1,221,453","$1,221,453",$0
30071,City of Alexandria ,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$62,818","$7,116","$22,759","$118,789",$0,$0,"$65,872",$0,$0,$0,$0,$0,$14,$0,"$277,368","$277,368",$0
30071,City of Alexandria ,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$1,314,489","$145,442","$323,976","$629,967",$0,$0,"$50,952","$340,460","$661,657",$0,$0,$0,"$87,854",$0,"$3,554,797","$3,554,797",$0
30071,City of Alexandria ,Full Reporter,Urban,MB,DO,Total,"$6,957,294","$788,908","$3,900,895","$527,109","$3,128,069","$1,269,065","$1,330,676","$148,083","$724,143","$340,460","$661,657",$0,$0,$0,"$111,696",$0,"$19,888,055","$19,888,055",$0
30071,City of Alexandria ,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$1,447,117","$243,622","$395,363","$140,578","$23,558","$2,697","$557,286",$0,$0,$0,$0,$0,"$1,688",$0,"$2,811,909","$2,811,909",$0
30071,City of Alexandria ,Full Reporter,Urban,MB,DO,Vehicle Operations,"$6,957,294","$788,908","$1,076,471","$130,929","$2,385,971","$379,731","$1,307,118","$145,386","$50,033",$0,$0,$0,$0,$0,"$22,140",$0,"$13,243,981","$13,243,981",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,Facility Maintenance,$0,$0,$0,$0,$0,"$11,859",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$11,859","$11,859",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,General Administration,$0,$0,"$141,804","$25,790","$57,635","$14,289",$0,$0,"$6,562","$15,381","$6,394",$0,$0,$0,"$9,481",$0,"$277,336","$277,336",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,Total,"$457,658","$63,779","$277,194","$45,604","$313,899","$30,539","$99,739","$11,144","$43,164","$15,381","$6,394",$0,$0,$0,"$11,480",$0,"$1,375,975","$1,375,975","$482,849"
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,"$7,587","$1,278","$3,846","$4,391","$3,463",$0,"$36,602",$0,$0,$0,$0,$0,$0,$0,"$57,167","$57,167",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,Vehicle Operations,"$457,658","$63,779","$127,803","$18,536","$252,418",$0,"$96,276","$11,144",$0,$0,$0,$0,$0,$0,"$1,999",$0,"$1,029,613","$1,029,613",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,$0,$0,$0,"$57,085",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$57,085","$57,085",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$448,185","$78,832","$178,518","$66,120",$0,$0,"$43,448","$23,843","$24,411",$0,$0,$0,"$193,697",$0,"$1,057,054","$1,057,054",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,Total,"$1,777,756","$368,742","$755,636","$122,666","$1,024,496","$592,218","$385,228","$46,522","$353,749","$43,931","$24,411",$0,$0,$0,"$203,296",$0,"$5,698,651","$5,698,651",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$20,931","$3,357","$11,288","$469,013","$18,900",$0,"$310,301",$0,$0,$0,$0,$0,$0,$0,"$833,790","$833,790",$0
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,777,756","$368,742","$286,520","$40,477","$834,690",$0,"$366,328","$46,522",$0,"$20,088",$0,$0,$0,$0,"$9,599",$0,"$3,750,722","$3,750,722",$0
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$4,838,371",$0,$0,"$1,121",$0,$0,$0,"$775,776",$0,$0,$0,"$5,615,268","$5,615,268",$0
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,General Administration,$0,$0,"$5,349,095","$623,873","$1,588,167","$7,808,793",$0,$0,"$62,251","$1,317,623","$3,945,669",$0,"$849,328",$0,$0,$0,"$21,544,799","$21,544,799",$0
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,Total,$0,$0,"$5,349,095","$623,873","$1,588,167","$33,558,999","$3,737,506",$0,"$63,372","$1,317,623","$3,945,669",$0,"$26,946,284",$0,$0,$0,"$77,130,588","$77,130,588",$0
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,"$3,789,323",$0,$0,$0,$0,$0,$0,"$8,619,038",$0,$0,$0,"$12,408,361","$12,408,361",$0
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$17,122,512","$3,737,506",$0,$0,$0,$0,$0,"$16,702,142",$0,$0,$0,"$37,562,160","$37,562,160",$0
30074,Harford County Maryland,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$1,434,302","$1,434,302","$1,434,302",
30074,Harford County Maryland,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,"$3,496,021","$3,496,021","$3,496,021",
30075,Delaware Transit Corporation,Full Reporter,Urban,CR,PT,Facility Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,219,287",$0,$0,"$1,219,287",$0,$0
30075,Delaware Transit Corporation,Full Reporter,Urban,CR,PT,General Administration,$0,$0,"$77,685","$12,579","$7,257",$0,$0,$0,$0,$0,$0,$0,$0,"$684,410",$0,$0,"$781,931","$97,521",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,CR,PT,Total,$0,$0,"$77,685","$12,579","$7,257",$0,$0,$0,$0,$0,$0,$0,$0,"$6,394,660",$0,$0,"$6,492,181","$97,521",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,CR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,164,939",$0,$0,"$1,164,939",$0,$0
30075,Delaware Transit Corporation,Full Reporter,Urban,CR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,326,024",$0,$0,"$3,326,024",$0,$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,Facility Maintenance,$0,$0,"$247,228","$39,303","$187,813","$1,313,498",$0,$0,"$158,888",$0,$0,$0,$0,$0,"$59,075",$0,"$2,005,805","$2,005,805",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,General Administration,$0,$0,"$3,092,898","$642,787","$2,376,927","$748,576",$0,$0,"$111,611","$481,625","$2,015,198",$0,$0,$0,"$694,044",$0,"$10,163,666","$10,163,666",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,Total,"$13,623,314","$2,035,229","$8,247,970","$1,375,300","$16,516,192","$2,905,037","$2,480,441","$176,462","$859,683","$481,625","$2,015,198",$0,$0,$0,"$753,119",$0,"$51,469,570","$51,469,570","$34,877,144"
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,"$2,214,120","$287,599","$1,699,477","$382,187","$78,180","$4,998","$468,852",$0,$0,$0,$0,$0,$0,$0,"$5,135,413","$5,135,413",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,Vehicle Operations,"$13,623,314","$2,035,229","$2,693,724","$405,611","$12,251,975","$460,776","$2,402,261","$171,464","$120,332",$0,$0,$0,$0,$0,$0,$0,"$34,164,686","$34,164,686",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$22,071","$3,518","$16,772","$115,485",$0,$0,"$17,388",$0,$0,$0,"$81,369",$0,"$6,465",$0,"$263,068","$263,068",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$455,115","$93,524","$349,179","$621,896",$0,$0,"$12,214","$52,706","$173,240",$0,"$821,235",$0,"$75,952",$0,"$2,655,061","$2,655,061",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,Total,$0,$0,"$739,083","$136,482","$564,666","$934,784","$59,173","$14,371","$91,119","$52,706","$173,240",$0,"$2,309,828",$0,"$82,417",$0,"$5,157,869","$5,157,869","$3,496,235"
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,"$93,574","$9,837","$71,156","$146,978","$6,721",$430,"$49,093",$0,$0,$0,"$169,184",$0,$0,$0,"$546,973","$546,973",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,"$168,323","$29,603","$127,559","$50,425","$52,452","$13,941","$12,424",$0,$0,$0,"$1,238,040",$0,$0,$0,"$1,692,767","$1,692,767",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$215,284","$34,181","$163,738","$1,152,009",$0,$0,"$123,513",$0,$0,$0,$0,$0,"$45,923",$0,"$1,734,648","$1,734,648",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$2,404,290","$499,676","$1,847,724","$891,440",$0,$0,"$93,792","$374,395","$1,785,692",$0,$0,$0,"$541,065",$0,"$8,438,074","$8,438,074",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Total,"$15,109,472","$2,117,009","$9,240,419","$1,502,262","$18,315,878","$3,971,415","$4,435,261","$412,700","$3,587,922","$374,395","$1,785,692",$0,$0,$0,"$586,988",$0,"$61,439,413","$61,439,413",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$4,591,517","$659,596","$3,513,720","$1,569,778","$69,276","$4,429","$3,268,540",$0,$0,$0,$0,$0,$0,$0,"$13,676,856","$13,676,856",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Vehicle Operations,"$15,109,472","$2,117,009","$2,029,328","$308,809","$12,790,696","$358,188","$4,365,985","$408,271","$102,077",$0,$0,$0,$0,$0,$0,$0,"$37,589,835","$37,589,835",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,"$52,339","$8,292","$39,573","$283,422",$0,$0,"$23,983",$0,$0,$0,"$216,399",$0,"$8,917",$0,"$632,925","$632,925",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$518,412","$107,000","$381,724","$172,749",$0,$0,"$18,212","$72,698","$446,704",$0,"$946,877",$0,"$105,061",$0,"$2,769,437","$2,769,437",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Total,$0,$0,"$960,287","$164,019","$715,546","$651,366","$599,618","$55,745","$393,023","$72,698","$446,704",$0,"$4,512,256",$0,"$113,978",$0,"$8,685,240","$8,685,240",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,"$237,312","$24,590","$180,321","$121,709","$17,330","$1,108","$329,811",$0,$0,$0,"$473,907",$0,$0,$0,"$1,386,088","$1,386,088",$0
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,"$152,224","$24,137","$113,928","$73,486","$582,288","$54,637","$21,017",$0,$0,$0,"$2,875,073",$0,$0,$0,"$3,896,790","$3,896,790",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Facility Maintenance,$0,$0,$0,$0,$0,"$38,528",$0,$0,$39,$0,$0,$0,$0,$0,"$17,742",$0,"$56,309","$56,309",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,General Administration,$0,$0,"$60,799","$5,670","$11,918","$46,037",$0,$0,"$7,517","$6,626","$4,190",$0,$0,$0,"$11,628",$0,"$154,385","$154,385",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Total,"$157,134","$13,059","$105,853","$8,525","$87,339","$123,380","$57,188","$10,961","$15,073","$6,626","$4,190",$0,$0,$0,"$29,370",$0,"$618,698","$618,698","$618,698"
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,$0,$0,$0,"$38,815","$5,770","$2,299","$7,517",$0,$0,$0,$0,$0,$0,$0,"$54,401","$54,401",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,"$157,134","$13,059","$45,054","$2,855","$75,421",$0,"$51,418","$8,662",$0,$0,$0,$0,$0,$0,$0,$0,"$353,603","$353,603",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,$0,$0,$0,"$150,523",$0,$0,$156,$0,$0,$0,$0,$0,$0,$0,"$150,679","$150,679",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$335,348","$32,451","$65,947","$184,146",$0,$0,"$29,316","$25,840","$36,869",$0,$0,$0,"$117,480",$0,"$827,397","$827,397",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Total,"$1,401,644","$177,108","$552,124","$58,064","$847,025","$833,664","$452,767","$171,771","$71,274","$25,840","$36,869",$0,$0,$0,"$117,480",$0,"$4,745,630","$4,745,630",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,$0,$0,$0,"$498,995","$2,606",$0,"$41,802",$0,$0,$0,$0,$0,$0,$0,"$543,403","$543,403",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,401,644","$177,108","$216,776","$25,613","$781,078",$0,"$450,161","$171,771",$0,$0,$0,$0,$0,$0,$0,$0,"$3,224,151","$3,224,151",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$3,590",$0,$0,$0,$0,$0,$0,"$86,628",$0,$0,$0,"$90,218","$90,218",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$8,862",$0,"$1,589",$0,$0,$0,$752,$663,$837,$0,"$123,295",$0,$0,$0,"$135,998","$135,998",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Total,$0,$0,"$8,862",$0,"$1,589","$3,590",$0,$0,$752,$663,$837,$0,"$1,723,153",$0,$0,$0,"$1,739,446","$1,739,446",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$471,237",$0,$0,$0,"$471,237","$471,237",$0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,041,993",$0,$0,$0,"$1,041,993","$1,041,993",$0
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$0,$0,$0,$649,$0,$0,$0,$0,$0,$0,"$8,168",$0,$0,$0,"$8,817","$8,817",$0
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$5,366",$621,"$2,164","$1,741",$0,$0,$850,$98,$192,$0,"$64,070",$0,$297,$0,"$75,399","$75,399",$0
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,Total,$0,$0,"$5,366",$621,"$2,164","$2,390","$11,088",$0,$850,$98,$192,$0,"$178,702",$0,$297,$0,"$201,768","$201,768","$201,768"
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$23,147",$0,$0,$0,"$23,147","$23,147",$0
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$11,088",$0,$0,$0,$0,$0,"$83,317",$0,$0,$0,"$94,405","$94,405",$0
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$7,463",$0,$0,$0,$0,$0,$0,"$131,915",$0,$0,$0,"$139,378","$139,378",$0
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$61,704","$7,140","$24,890","$20,295",$0,$0,"$9,771","$1,124","$2,213",$0,"$529,796",$0,"$3,420",$0,"$660,353","$660,353",$0
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,Total,$0,$0,"$61,704","$7,140","$24,890","$27,758","$160,555",$0,"$9,771","$1,124","$2,213",$0,"$1,696,956",$0,"$3,420",$0,"$1,995,531","$1,995,531",$0
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$292,869",$0,$0,$0,"$292,869","$292,869",$0
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$160,555",$0,$0,$0,$0,$0,"$742,376",$0,$0,$0,"$902,931","$902,931",$0
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Facility Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$9,150",$0,$0,$0,"$9,150","$9,150",$0
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,General Administration,$0,$0,"$22,158","$3,670","$10,869",$0,$0,$0,"$15,416","$1,518",$137,$0,"$143,051",$0,$0,$0,"$196,819","$196,819",$0
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Total,$0,$0,"$22,158","$3,670","$10,869",$0,$0,$0,"$15,416","$1,518",$137,$0,"$349,926",$0,$0,$0,"$403,694","$403,694",$0
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$30,779",$0,$0,$0,"$30,779","$30,779",$0
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$166,946",$0,$0,$0,"$166,946","$166,946",$0
30079,City of Fredericksburg,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,"$5,152,302","$5,152,302","$5,152,302",
