NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$35,033",$0,"$35,033"
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$588,344","$336,064","$924,408"
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$29,776",$0,"$29,776"
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$25,264",$0,"$25,264"
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$315,674",$0,"$315,674"
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Funds Earned During Period,"$399,819",$0,"$399,819"
30079,City of Fredericksburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30079,City of Fredericksburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$304,830",$0,"$304,830"
30080,"Arlington County, Virginia",Full Reporter,Urban,DR,PT,Funds Earned During Period,"$160,121",$0,"$160,121"
30080,"Arlington County, Virginia",Full Reporter,Urban,DT,PT,Funds Earned During Period,"$294,913",$0,"$294,913"
30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT,Funds Earned During Period,"$3,659,929",$0,"$3,659,929"
30081,Loudoun County,Full Reporter,Urban,CB,PT,Funds Earned During Period,"$9,395,270",$0,"$9,395,270"
30081,Loudoun County,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$25,534",$0,"$25,534"
30081,Loudoun County,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$197,254",$0,"$197,254"
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$965,108",$0,"$965,108"
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Funds Earned During Period,"$179,652",$0,"$179,652"
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Funds Earned During Period,"$321,587",$0,"$321,587"
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Funds Earned During Period,"$1,581,495",$0,"$1,581,495"
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$12,271,641",$0,"$12,271,641"
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Funds Earned During Period,"$436,601",$0,"$436,601"
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Funds Earned During Period,$0,$0,$0
30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Funds Earned During Period,"$1,290,655","$221,303","$1,511,958"
30087,County of Fayette,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$44,201","$63,566","$107,767"
30087,County of Fayette,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$1,747",$0,"$1,747"
30087,County of Fayette,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$140,558","$21,410","$161,968"
30087,County of Fayette,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$21,539",$0,"$21,539"
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Funds Earned During Period,"$28,990",$0,"$28,990"
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Funds Earned During Period,"$402,711",$0,"$402,711"
30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$2,508",$825,"$3,333"
30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$274,426","$10,118","$284,544"
30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$13,798",$0,"$13,798"
30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$317,217",$0,"$317,217"
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$3,645","$8,449","$12,094"
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$86,254","$2,315,352","$2,401,606"
30092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$171,038","$375,611","$546,649"
30092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$25,097",$0,"$25,097"
30093,City of Hazleton,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30093,City of Hazleton,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$17,276","$2,828","$20,104"
30093,City of Hazleton,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30093,City of Hazleton,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$177,892","$2,698","$180,590"
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$42,609","$124,250","$166,859"
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$122,088","$1,655,670","$1,777,758"
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$79,390","$916,273","$995,663"
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$332,233","$24,350","$356,583"
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$212,951","$67,356","$280,307"
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$260,273","$82,324","$342,597"
30099,City of Winchester,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30099,City of Winchester,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$7,123",$0,"$7,123"
30099,City of Winchester,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30099,City of Winchester,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$76,503",$0,"$76,503"
30106,National Capital Region Transportation Planning Board,Reduced Reporter,Urban,VP,PT,Funds Expended on Capital,$0,$0,$0
30106,National Capital Region Transportation Planning Board,Reduced Reporter,Urban,VP,PT,Funds Expended on Operations,"$103,025",$0,"$103,025"
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Funds Earned During Period,"$6,989,809","$134,612","$7,124,421"
30108,Cecil County Government ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30108,Cecil County Government ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$19,416",$0,"$19,416"
30108,Cecil County Government ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30108,Cecil County Government ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$96,987","$23,128","$120,115"
30109,St. Mary's County Government ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30109,St. Mary's County Government ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$51,170",$0,"$51,170"
30109,St. Mary's County Government ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30109,St. Mary's County Government ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$346,614",$0,"$346,614"
30111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$214,696",$0,"$214,696"
30111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$158,073","$2,136","$160,209"
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Funds Earned During Period,$0,$0,$0
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Funds Earned During Period,$0,$0,$0
30123,District Three Governmental Cooperative,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30123,District Three Governmental Cooperative,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$59,023","$7,654","$66,677"
30129,Anne Arundel County,Full Reporter,Urban,DR,PT,Funds Earned During Period,$0,$0,$0
30129,Anne Arundel County,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$224,045",$0,"$224,045"
30131,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0,$0,$0
30131,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$13,908",$0,"$13,908"
30131,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30131,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$75,090",$0,"$75,090"
30137,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$153,819","$78,142","$231,961"
30137,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,$0,"$8,295","$8,295"
30137,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$224,886","$96,987","$321,873"
30141,Butler Transit  Authority,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,$0,$0,$0
30141,Butler Transit  Authority,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,"$108,777",$0,"$108,777"
30141,Butler Transit  Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30141,Butler Transit  Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$16,520",$0,"$16,520"
30141,Butler Transit  Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30141,Butler Transit  Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$146,934","$6,225","$153,159"
30167,County of Carbon,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30167,County of Carbon,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$46,565",$234,"$46,799"
30167,County of Carbon,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30167,County of Carbon,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$3,506",$0,"$3,506"
30198,City of Suffolk,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30198,City of Suffolk,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$4,719",$0,"$4,719"
30198,City of Suffolk,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30198,City of Suffolk,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$82,595",$0,"$82,595"
30199,New River Transit Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30199,New River Transit Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$70,178","$4,800","$74,978"
30200,City of Radford,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,"$52,504","$52,504"
30200,City of Radford,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$27,476","$541,933","$569,409"
30201,City of Baltimore,Full Reporter,Urban,FB,PT,Funds Earned During Period,$0,$0,$0
30201,City of Baltimore,Full Reporter,Urban,MB,PT,Funds Earned During Period,$0,$0,$0
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$133,679",$0,"$133,679"
30202,South Central Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$398,978",$0,"$398,978"
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$4,751,652","$195,036","$4,946,688"
30203,York County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0,$0,$0
30203,York County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,$0,$0,$0
30989,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30989,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$2,270",$0,"$2,270"
30989,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0,$0,$0
30989,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$77,342",$0,"$77,342"
30990,Airport Corridor Transportation Association,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0,$0,$0
30990,Airport Corridor Transportation Association,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$12,966","$6,793","$19,759"
3R03-30117,"Garrett County Community Action Committee, Inc",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R03-30117,"Garrett County Community Action Committee, Inc",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$201,246",$0,"$201,246"
3R03-30130,Baltimore County Department of Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R03-30130,Baltimore County Department of Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$63,649",$0,"$63,649"
3R03-30155,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R03-30155,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,094",$0,"$1,094"
3R03-30155,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R03-30155,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$2,668,375",$0,"$2,668,375"
3R03-30161,Dorchester County Council,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R03-30161,Dorchester County Council,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,265",$0,"$18,265"
3R03-30161,Dorchester County Council,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R03-30161,Dorchester County Council,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$105,487",$0,"$105,487"
3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$31,472",$0,"$31,472"
3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$39,811",$0,"$39,811"
3R03-30192,Queen Anne's County Department of Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R03-30192,Queen Anne's County Department of Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,847",$0,"$18,847"
3R03-30192,Queen Anne's County Department of Aging,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R03-30192,Queen Anne's County Department of Aging,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$18,908",$0,"$18,908"
3R04-30116,Borough of Mt. Carmel,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
3R04-30116,Borough of Mt. Carmel,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$20,358",$0,"$20,358"
3R04-30124,Warren County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R04-30124,Warren County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$33,914","$576,299","$610,213"
3R04-30124,Warren County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R04-30124,Warren County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$44,324","$1,063","$45,387"
3R04-30127,Schuylkill Transportation System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R04-30127,Schuylkill Transportation System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$148,601","$1,502,222","$1,650,823"
3R04-30127,Schuylkill Transportation System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R04-30127,Schuylkill Transportation System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$153,325","$16,167","$169,492"
3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0,$0,$0
3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$360,300",$0,"$360,300"
3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$10,857",$0,"$10,857"
3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$261,273","$36,530","$297,803"
3R04-30170,Endless Mountains Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R04-30170,Endless Mountains Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$66,578","$2,496,516","$2,563,094"
3R04-30170,Endless Mountains Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R04-30170,Endless Mountains Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$40,554","$17,400","$57,954"
3R04-30177,Indiana County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R04-30177,Indiana County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,477","$525,449","$540,926"
3R04-30177,Indiana County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
3R04-30177,Indiana County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$84,556","$484,013","$568,569"
3R04-30185,Crawford Area Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
3R04-30185,Crawford Area Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$47,704","$1,292,250","$1,339,954"
3R04-30185,Crawford Area Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
